index,0a,0b,1a,1b,2a,2b,3a,3b,4a,4b,5a,5b,6a,6b,7a,7b,8a,8b,9a,9b,10a,10b,11a,11b,12a,12b,13a,13b,14a,14b,15a,15b,16a,16b,17a,17b,18a,18b,19a,19b,20a,20b,label
56,0.0,0.0,-0.31633,0.14286,-0.77551,-0.16327,-0.93878,-0.61224,-0.91837,-0.91837,-0.7449,-0.73469,-0.64286,-0.92857,-0.56122,-0.62245,-0.63265,-0.58163,-0.4898,-0.82653,-0.37755,-1.0,-0.28571,-0.56122,-0.37755,-0.60204,-0.22449,-0.86735,-0.10204,-0.9898,-0.06122,-0.58163,-0.16327,-0.59184,0.03061,-0.89796,0.11224,-0.96939,0.14286,-0.64286,0.07143,-0.60204,0
57,0.0,0.0,-0.32653,0.17347,-0.79592,-0.15306,-0.95918,-0.62245,-0.92857,-0.92857,-0.73469,-0.71429,-0.67347,-0.94898,-0.58163,-0.63265,-0.62245,-0.57143,-0.46939,-0.78571,-0.38776,-1.0,-0.28571,-0.55102,-0.37755,-0.58163,-0.21429,-0.83673,-0.10204,-0.9898,-0.06122,-0.57143,-0.15306,-0.57143,0.04082,-0.87755,0.12245,-0.95918,0.16327,-0.62245,0.09184,-0.58163,0
58,0.0,0.0,-0.33654,0.13462,-0.77885,-0.19231,-0.92308,-0.65385,-0.875,-0.94231,-0.72115,-0.74038,-0.66346,-0.96154,-0.58654,-0.64423,-0.625,-0.61538,-0.45192,-0.79808,-0.38462,-1.0,-0.30769,-0.55769,-0.38462,-0.60577,-0.19231,-0.82692,-0.10577,-0.97115,-0.07692,-0.55769,-0.15385,-0.58654,0.05769,-0.84615,0.11538,-0.92308,0.13462,-0.60577,0.09615,-0.57692,0
59,0.0,0.0,-0.40187,0.03738,-0.79439,-0.3271,-0.90654,-0.72897,-0.86916,-1.0,-0.59813,-0.78505,-0.57944,-1.0,-0.52336,-0.6729,-0.53271,-0.60748,-0.30841,-0.81308,-0.28037,-1.0,-0.25234,-0.58879,-0.28037,-0.60748,-0.03738,-0.78505,0.0,-0.91589,-0.00935,-0.54206,-0.03738,-0.56075,0.2243,-0.75701,0.2243,-0.84112,0.21495,-0.57009,0.20561,-0.54206,0
60,0.0,0.0,-0.38318,0.02804,-0.7757,-0.34579,-0.8972,-0.73832,-0.86916,-1.0,-0.60748,-0.79439,-0.58879,-1.0,-0.53271,-0.68224,-0.53271,-0.62617,-0.33645,-0.81308,-0.30841,-1.0,-0.28037,-0.61682,-0.29907,-0.62617,-0.07477,-0.80374,-0.04673,-0.92523,-0.03738,-0.57009,-0.05607,-0.58879,0.17757,-0.78505,0.17757,-0.85981,0.17757,-0.57944,0.17757,-0.56075,0
61,0.0,0.0,-0.35849,0.07547,-0.78302,-0.30189,-0.90566,-0.72642,-0.85849,-0.9717,-0.62264,-0.77358,-0.61321,-1.0,-0.54717,-0.66981,-0.5566,-0.60377,-0.34906,-0.80189,-0.33019,-0.99057,-0.28302,-0.59434,-0.32075,-0.59434,-0.09434,-0.79245,-0.06604,-0.93396,-0.04717,-0.5566,-0.06604,-0.56604,0.16038,-0.79245,0.16038,-0.86792,0.17925,-0.57547,0.17925,-0.54717,0
62,0.0,0.0,-0.38889,0.02778,-0.77778,-0.35185,-0.88889,-0.74074,-0.85185,-0.99074,-0.62963,-0.76852,-0.61111,-1.0,-0.53704,-0.69444,-0.5463,-0.60185,-0.36111,-0.80556,-0.32407,-0.99074,-0.27778,-0.62037,-0.31481,-0.60185,-0.10185,-0.7963,-0.06481,-0.92593,-0.02778,-0.58333,-0.06481,-0.57407,0.15741,-0.78704,0.16667,-0.87963,0.19444,-0.60185,0.18519,-0.56481,0
63,0.0,0.0,-0.37615,-0.00917,-0.75229,-0.37615,-0.86239,-0.74312,-0.84404,-0.99083,-0.61468,-0.77982,-0.6055,-1.0,-0.53211,-0.69725,-0.53211,-0.61468,-0.34862,-0.79817,-0.3211,-0.99083,-0.26606,-0.63303,-0.29358,-0.59633,-0.09174,-0.78899,-0.06422,-0.92661,-0.02752,-0.58716,-0.06422,-0.55963,0.16514,-0.77064,0.16514,-0.88073,0.18349,-0.61468,0.16514,-0.55046,0
64,0.0,0.0,-0.35455,0.01818,-0.74545,-0.33636,-0.87273,-0.72727,-0.81818,-0.96364,-0.59091,-0.75455,-0.56364,-1.0,-0.51818,-0.68182,-0.52727,-0.58182,-0.31818,-0.77273,-0.29091,-0.97273,-0.24545,-0.6,-0.27273,-0.56364,-0.06364,-0.76364,-0.04545,-0.91818,-0.00909,-0.56364,-0.03636,-0.52727,0.19091,-0.74545,0.17273,-0.85455,0.2,-0.57273,0.19091,-0.51818,0
65,0.0,0.0,-0.36364,0.01818,-0.73636,-0.34545,-0.85455,-0.73636,-0.81818,-0.97273,-0.58182,-0.77273,-0.53636,-1.0,-0.49091,-0.7,-0.50909,-0.59091,-0.31818,-0.8,-0.27273,-0.99091,-0.24545,-0.62727,-0.27273,-0.57273,-0.06364,-0.79091,-0.02727,-0.91818,-0.00909,-0.57273,-0.04545,-0.53636,0.18182,-0.76364,0.19091,-0.84545,0.20909,-0.58182,0.19091,-0.52727,0
66,0.0,0.0,-0.37273,0.1,-0.76364,-0.29091,-0.84545,-0.72727,-0.8,-0.96364,-0.60909,-0.76364,-0.55455,-0.99091,-0.50909,-0.68182,-0.53636,-0.57273,-0.35455,-0.79091,-0.28182,-1.0,-0.24545,-0.6,-0.3,-0.56364,-0.10909,-0.77273,-0.04545,-0.92727,-0.02727,-0.55455,-0.06364,-0.52727,0.12727,-0.76364,0.15455,-0.82727,0.18182,-0.54545,0.16364,-0.50909,0
67,0.0,0.0,-0.35088,0.04386,-0.71053,-0.33333,-0.7807,-0.74561,-0.73684,-1.0,-0.54386,-0.77193,-0.47368,-0.98246,-0.42982,-0.68421,-0.44737,-0.59649,-0.2807,-0.78947,-0.21053,-0.97368,-0.19298,-0.59649,-0.23684,-0.57018,-0.04386,-0.77193,0.03509,-0.90351,0.02632,-0.55263,-0.02632,-0.52632,0.19298,-0.73684,0.23684,-0.82456,0.23684,-0.55263,0.20175,-0.5,0
68,0.0,0.0,-0.37069,0.0,-0.68103,-0.35345,-0.74138,-0.74138,-0.7069,-1.0,-0.5,-0.77586,-0.39655,-0.98276,-0.37931,-0.68966,-0.43103,-0.61207,-0.25,-0.78448,-0.15517,-0.9569,-0.16379,-0.59483,-0.23276,-0.58621,-0.01724,-0.75862,0.06897,-0.87931,0.0431,-0.5431,-0.02586,-0.53448,0.2069,-0.7069,0.26724,-0.7931,0.24138,-0.53448,0.18966,-0.5,0
69,0.0,0.0,-0.33898,0.02542,-0.66102,-0.33051,-0.72034,-0.73729,-0.65254,-1.0,-0.49153,-0.77966,-0.38983,-0.9661,-0.38136,-0.68644,-0.4322,-0.62712,-0.24576,-0.78814,-0.14407,-0.94068,-0.16102,-0.55085,-0.22881,-0.58475,-0.00847,-0.76271,0.07627,-0.86441,0.0339,-0.51695,-0.0339,-0.52542,0.21186,-0.72881,0.27119,-0.77966,0.23729,-0.50847,0.18644,-0.48305,0
70,0.0,0.0,-0.33898,0.00847,-0.63559,-0.34746,-0.69492,-0.74576,-0.64407,-1.0,-0.48305,-0.77966,-0.38136,-0.97458,-0.36441,-0.67797,-0.40678,-0.63559,-0.22881,-0.77966,-0.12712,-0.94068,-0.15254,-0.55932,-0.22034,-0.59322,0.0,-0.75424,0.10169,-0.86441,0.05085,-0.51695,-0.02542,-0.54237,0.22881,-0.71186,0.28814,-0.77966,0.24576,-0.51695,0.19492,-0.49153,0
71,0.0,0.0,-0.36752,-0.00855,-0.65812,-0.36752,-0.7094,-0.75214,-0.66667,-1.0,-0.47863,-0.79487,-0.38462,-0.97436,-0.35897,-0.67521,-0.41026,-0.64957,-0.23077,-0.80342,-0.11966,-0.93162,-0.1453,-0.55556,-0.21368,-0.58974,0.00855,-0.77778,0.10256,-0.84615,0.05128,-0.50427,-0.02564,-0.53846,0.23932,-0.73504,0.29915,-0.77778,0.23932,-0.52137,0.17949,-0.50427,0
72,0.0,0.0,-0.36842,-0.11404,-0.65789,-0.46491,-0.78947,-0.75439,-0.91228,-0.9386,-0.5614,-0.81579,-0.52632,-0.99123,-0.44737,-0.71053,-0.45614,-0.60526,-0.29825,-0.84211,-0.23684,-1.0,-0.19298,-0.64035,-0.24561,-0.57018,-0.05263,-0.84211,0.00877,-0.92982,0.02632,-0.60526,-0.02632,-0.53509,0.18421,-0.80702,0.22807,-0.89474,0.21053,-0.63158,0.15789,-0.55263,0
73,0.0,0.0,-0.35088,-0.07018,-0.66667,-0.42105,-0.80702,-0.7193,-0.92982,-0.92982,-0.54386,-0.80702,-0.50877,-0.95614,-0.4386,-0.68421,-0.4386,-0.5614,-0.2807,-0.85965,-0.22807,-1.0,-0.18421,-0.65789,-0.21053,-0.57018,-0.02632,-0.85088,0.03509,-0.92982,0.04386,-0.62281,0.0,-0.5614,0.2193,-0.81579,0.24561,-0.87719,0.22807,-0.63158,0.17544,-0.57018,0
74,0.0,0.0,-0.37615,-0.02752,-0.7156,-0.37615,-0.88073,-0.68807,-1.0,-0.91743,-0.6055,-0.79817,-0.56881,-0.98165,-0.48624,-0.68807,-0.49541,-0.57798,-0.3211,-0.84404,-0.26606,-1.0,-0.22936,-0.63303,-0.26606,-0.56881,-0.05505,-0.84404,0.0,-0.92661,0.01835,-0.59633,-0.0367,-0.56881,0.19266,-0.80734,0.22018,-0.88073,0.21101,-0.62385,0.17431,-0.56881,0
75,0.0,0.0,-0.34862,-0.01835,-0.7156,-0.3578,-0.88991,-0.6789,-1.0,-0.90826,-0.58716,-0.78899,-0.55046,-0.94495,-0.46789,-0.63303,-0.48624,-0.55963,-0.31193,-0.83486,-0.27523,-0.9633,-0.22936,-0.58716,-0.25688,-0.56881,-0.05505,-0.83486,-0.00917,-0.89908,0.00917,-0.56881,-0.0367,-0.55963,0.19266,-0.80734,0.21101,-0.84404,0.21101,-0.58716,0.17431,-0.55963,0
76,0.0,0.0,-0.375,-0.07692,-0.69231,-0.43269,-0.85577,-0.72115,-0.98077,-0.92308,-0.625,-0.83654,-0.66346,-0.97115,-0.54808,-0.63462,-0.53846,-0.59615,-0.34615,-0.875,-0.36538,-1.0,-0.29808,-0.58654,-0.31731,-0.59615,-0.07692,-0.86538,-0.06731,-0.94231,-0.04808,-0.57692,-0.06731,-0.59615,0.18269,-0.85577,0.18269,-0.89423,0.17308,-0.61538,0.16346,-0.60577,0
77,0.0,0.0,-0.40777,-0.02913,-0.78641,-0.38835,-0.94175,-0.71845,-0.97087,-0.96117,-0.63107,-0.86408,-0.66019,-0.96117,-0.5534,-0.63107,-0.52427,-0.60194,-0.33981,-0.93204,-0.37864,-1.0,-0.31068,-0.62136,-0.29126,-0.64078,-0.05825,-0.93204,-0.07767,-0.94175,-0.04854,-0.60194,-0.04854,-0.64078,0.2233,-0.90291,0.18447,-0.8835,0.18447,-0.63107,0.18447,-0.64078,0
78,0.0,0.0,-0.38679,0.0,-0.76415,-0.33019,-0.93396,-0.66981,-0.96226,-0.92453,-0.64151,-0.91509,-0.69811,-0.87736,-0.58491,-0.56604,-0.54717,-0.56604,-0.35849,-1.0,-0.40566,-0.88679,-0.33962,-0.5566,-0.30189,-0.59434,-0.07547,-0.99057,-0.10377,-0.83019,-0.07547,-0.5283,-0.06604,-0.59434,0.20755,-0.93396,0.14151,-0.75472,0.14151,-0.5283,0.16981,-0.58491,0
79,0.0,0.0,-0.40777,-0.01942,-0.80583,-0.33981,-0.97087,-0.68932,-0.99029,-0.97087,-0.65049,-0.92233,-0.71845,-0.93204,-0.61165,-0.62136,-0.54369,-0.60194,-0.36893,-1.0,-0.43689,-0.96117,-0.34951,-0.60194,-0.31068,-0.61165,-0.07767,-1.0,-0.12621,-0.8932,-0.08738,-0.57282,-0.07767,-0.62136,0.20388,-0.95146,0.13592,-0.80583,0.13592,-0.56311,0.15534,-0.60194,0
80,0.0,0.0,-0.39091,0.0,-0.76364,-0.3,-0.93636,-0.60909,-1.0,-0.85455,-0.69091,-0.81818,-0.77273,-0.86364,-0.65455,-0.54545,-0.6,-0.52727,-0.42727,-0.9,-0.5,-0.88182,-0.41818,-0.52727,-0.37273,-0.55455,-0.15455,-0.9,-0.19091,-0.83636,-0.16364,-0.50909,-0.14545,-0.55455,0.12727,-0.88182,0.07273,-0.78182,0.06364,-0.53636,0.07273,-0.57273,0
81,0.0,0.0,-0.34234,-0.04505,-0.68468,-0.34234,-0.81982,-0.64865,-0.83784,-0.89189,-0.4955,-0.93694,-0.69369,-0.86486,-0.59459,-0.55856,-0.5045,-0.51351,-0.24324,-1.0,-0.45946,-0.81982,-0.38739,-0.4955,-0.28829,-0.48649,0.0,-0.96396,-0.20721,-0.72973,-0.16216,-0.43243,-0.09009,-0.44144,0.23423,-0.88288,0.03604,-0.63964,0.05405,-0.42342,0.11712,-0.43243,0
82,0.0,0.0,-0.34211,-0.03509,-0.69298,-0.33333,-0.83333,-0.64912,-0.82456,-0.87719,-0.52632,-0.92105,-0.72807,-0.86842,-0.61404,-0.55263,-0.51754,-0.52632,-0.2807,-1.0,-0.49123,-0.81579,-0.40351,-0.49123,-0.31579,-0.50877,-0.03509,-0.96491,-0.22807,-0.72807,-0.18421,-0.42982,-0.11404,-0.46491,0.19298,-0.87719,0.0,-0.63158,0.01754,-0.41228,0.08772,-0.4386,0
83,0.0,0.0,-0.32479,-0.05983,-0.60684,-0.37607,-0.69231,-0.69231,-0.70085,-0.92308,-0.42735,-0.94872,-0.69231,-0.88034,-0.63248,-0.5812,-0.53846,-0.52137,-0.19658,-1.0,-0.49573,-0.80342,-0.4188,-0.48718,-0.31624,-0.46154,0.00855,-0.94017,-0.2735,-0.7094,-0.23077,-0.41026,-0.13675,-0.40171,0.19658,-0.82906,-0.06838,-0.5812,-0.03419,-0.36752,0.05128,-0.37607,0
84,0.0,0.0,-0.36441,-0.10169,-0.60169,-0.42373,-0.66949,-0.71186,-0.70339,-0.94068,-0.33051,-0.97458,-0.66102,-0.87288,-0.61017,-0.61017,-0.50847,-0.5678,-0.14407,-1.0,-0.51695,-0.78814,-0.45763,-0.49153,-0.33051,-0.4661,0.01695,-0.91525,-0.34746,-0.68644,-0.29661,-0.39831,-0.19492,-0.38136,0.14407,-0.78814,-0.15254,-0.5678,-0.13559,-0.35593,-0.04237,-0.35593,0
85,0.0,0.0,-0.38655,-0.12605,-0.59664,-0.46218,-0.63866,-0.77311,-0.68908,-1.0,-0.27731,-0.98319,-0.62185,-0.89076,-0.57983,-0.63866,-0.47899,-0.57983,-0.11765,-0.9916,-0.52101,-0.79832,-0.46218,-0.5042,-0.34454,-0.47059,0.0084,-0.90756,-0.37815,-0.68908,-0.33613,-0.41176,-0.22689,-0.38655,0.10924,-0.77311,-0.21008,-0.56303,-0.18487,-0.35294,-0.09244,-0.34454,0
86,0.0,0.0,-0.38333,-0.125,-0.6,-0.45833,-0.64167,-0.75833,-0.675,-0.99167,-0.30833,-0.98333,-0.65,-0.9,-0.60833,-0.63333,-0.50833,-0.575,-0.14167,-1.0,-0.54167,-0.8,-0.475,-0.50833,-0.35833,-0.46667,-0.00833,-0.925,-0.39167,-0.70833,-0.34167,-0.425,-0.23333,-0.39167,0.1,-0.79167,-0.21667,-0.575,-0.2,-0.35833,-0.10833,-0.34167,0
87,0.0,0.0,-0.3629,-0.20161,-0.47581,-0.50806,-0.49194,-0.78226,-0.52419,-1.0,-0.12097,-0.94355,-0.5,-0.90323,-0.50806,-0.65323,-0.41129,-0.53226,-0.00806,-0.92742,-0.45968,-0.78226,-0.43548,-0.52419,-0.32258,-0.44355,0.05645,-0.83871,-0.3871,-0.68548,-0.34677,-0.42742,-0.24194,-0.34677,0.08871,-0.69355,-0.26613,-0.54032,-0.25,-0.3629,-0.16129,-0.30645,0
88,0.0,0.0,-0.41129,-0.19355,-0.55645,-0.51613,-0.58871,-0.79032,-0.62903,-1.0,-0.18548,-0.94355,-0.60484,-0.91129,-0.60484,-0.67742,-0.5,-0.57258,-0.10484,-0.92742,-0.59677,-0.80645,-0.57258,-0.56452,-0.45161,-0.48387,-0.08871,-0.83065,-0.55645,-0.66935,-0.50806,-0.43548,-0.3871,-0.37903,-0.1129,-0.69355,-0.47581,-0.5,-0.44355,-0.33065,-0.33871,-0.29839,0
89,0.0,0.0,-0.38211,-0.19512,-0.52846,-0.50407,-0.58537,-0.78862,-0.65041,-1.0,-0.18699,-0.95122,-0.68293,-0.89431,-0.66667,-0.65854,-0.55285,-0.54472,-0.14634,-0.93496,-0.70732,-0.77236,-0.65854,-0.53659,-0.52033,-0.45528,-0.1626,-0.8374,-0.6748,-0.65041,-0.60163,-0.41463,-0.46341,-0.34959,-0.20325,-0.69106,-0.58537,-0.46341,-0.54472,-0.28455,-0.43902,-0.25203,0
90,0.0,0.0,-0.20472,-0.26772,-0.37008,-0.58268,-0.51969,-0.8189,-0.6378,-1.0,-0.19685,-0.91339,-0.69291,-0.85827,-0.68504,-0.66929,-0.5748,-0.6063,-0.19685,-0.85827,-0.74803,-0.70079,-0.68504,-0.51181,-0.55118,-0.46457,-0.25197,-0.73228,-0.74016,-0.55118,-0.65354,-0.3622,-0.51969,-0.33071,-0.32283,-0.56693,-0.66929,-0.3622,-0.6063,-0.22047,-0.51181,-0.22835,0
91,0.0,0.0,-0.08527,-0.31783,-0.24806,-0.62791,-0.44186,-0.83721,-0.5969,-1.0,-0.16279,-0.91473,-0.67442,-0.84496,-0.65891,-0.65891,-0.55039,-0.6124,-0.20155,-0.84496,-0.74419,-0.67442,-0.66667,-0.50388,-0.53488,-0.47287,-0.27132,-0.70543,-0.75194,-0.52713,-0.65116,-0.35659,-0.51938,-0.32558,-0.35659,-0.52713,-0.68992,-0.34109,-0.6124,-0.21705,-0.51163,-0.22481,0
92,0.0,0.0,-0.06767,-0.31579,-0.21805,-0.63158,-0.40602,-0.84211,-0.54135,-1.0,-0.16541,-0.88722,-0.65414,-0.81955,-0.6391,-0.6391,-0.54135,-0.58647,-0.21053,-0.81203,-0.72932,-0.65414,-0.66165,-0.4812,-0.54135,-0.43609,-0.28571,-0.67669,-0.75188,-0.50376,-0.65414,-0.33835,-0.53383,-0.30075,-0.37594,-0.50376,-0.69925,-0.32331,-0.63158,-0.20301,-0.53383,-0.21053,0
93,0.0,0.0,-0.06716,-0.3209,-0.20896,-0.62687,-0.39552,-0.84328,-0.52985,-1.0,-0.16418,-0.88806,-0.64925,-0.8209,-0.63433,-0.63433,-0.53731,-0.57463,-0.20149,-0.8209,-0.73134,-0.66418,-0.66418,-0.48507,-0.53731,-0.43284,-0.28358,-0.68657,-0.75373,-0.51493,-0.65672,-0.34328,-0.53731,-0.29851,-0.37313,-0.52239,-0.70149,-0.32836,-0.63433,-0.20149,-0.53731,-0.20896,0
94,0.0,0.0,-0.00725,-0.31159,-0.13768,-0.63768,-0.32609,-0.86232,-0.5,-1.0,-0.1087,-0.86232,-0.60145,-0.84783,-0.60145,-0.67391,-0.50725,-0.62319,-0.18841,-0.78261,-0.71739,-0.65942,-0.65217,-0.5,-0.52899,-0.46377,-0.2971,-0.64493,-0.76812,-0.50725,-0.67391,-0.34783,-0.55072,-0.31884,-0.42029,-0.47826,-0.73913,-0.31884,-0.66667,-0.19565,-0.57246,-0.21014,0
95,0.0,0.0,0.01389,-0.30556,-0.11111,-0.625,-0.29167,-0.85417,-0.44444,-1.0,-0.07639,-0.84722,-0.54861,-0.85417,-0.55556,-0.69444,-0.47917,-0.63194,-0.15972,-0.76389,-0.65972,-0.6875,-0.61111,-0.52083,-0.5,-0.47917,-0.27083,-0.63194,-0.72222,-0.52778,-0.63889,-0.375,-0.52778,-0.34028,-0.39583,-0.47222,-0.70139,-0.34028,-0.63194,-0.22222,-0.53472,-0.22917,0
96,0.0,0.0,0.02128,-0.31915,-0.10638,-0.64539,-0.30496,-0.87234,-0.46809,-1.0,-0.05674,-0.87234,-0.56028,-0.87943,-0.56738,-0.70922,-0.48227,-0.65248,-0.14184,-0.78014,-0.66667,-0.70922,-0.62411,-0.5461,-0.50355,-0.50355,-0.25532,-0.64539,-0.7234,-0.55319,-0.65248,-0.39007,-0.52482,-0.35461,-0.38298,-0.48227,-0.70922,-0.35461,-0.64539,-0.22695,-0.5461,-0.22695,0
97,0.0,0.0,0.01399,-0.31469,-0.11189,-0.63636,-0.31469,-0.86014,-0.45455,-1.0,-0.04895,-0.87413,-0.55245,-0.88112,-0.56643,-0.70629,-0.47552,-0.65035,-0.12587,-0.7972,-0.65734,-0.71329,-0.60839,-0.54545,-0.48252,-0.51049,-0.23077,-0.67133,-0.70629,-0.55944,-0.62937,-0.39161,-0.51049,-0.35664,-0.35664,-0.51049,-0.68531,-0.36364,-0.62238,-0.23776,-0.52448,-0.24476,0
98,0.0,0.0,-0.00714,-0.32143,-0.13571,-0.62857,-0.32143,-0.85,-0.45,-1.0,-0.05714,-0.86429,-0.52857,-0.89286,-0.55,-0.72143,-0.46429,-0.65714,-0.11429,-0.78571,-0.62857,-0.72143,-0.58571,-0.55,-0.47143,-0.50714,-0.21429,-0.65714,-0.66429,-0.55,-0.59286,-0.38571,-0.47857,-0.35,-0.32857,-0.50714,-0.63571,-0.37143,-0.58571,-0.24286,-0.5,-0.24286,0
99,0.0,0.0,-0.11852,-0.2963,-0.23704,-0.60741,-0.38519,-0.84444,-0.48889,-1.0,-0.05926,-0.91111,-0.54074,-0.91111,-0.54815,-0.71852,-0.45185,-0.64444,-0.08148,-0.85185,-0.61481,-0.77037,-0.57037,-0.57037,-0.45185,-0.5037,-0.15556,-0.74074,-0.62963,-0.60741,-0.55556,-0.41481,-0.42963,-0.36296,-0.24444,-0.58519,-0.57778,-0.42222,-0.53333,-0.28148,-0.43704,-0.26667,0
100,0.0,0.0,-0.16912,-0.27206,-0.29412,-0.57353,-0.39706,-0.82353,-0.48529,-1.0,-0.07353,-0.90441,-0.56618,-0.89706,-0.57353,-0.70588,-0.47794,-0.63235,-0.09559,-0.85294,-0.625,-0.75735,-0.58824,-0.56618,-0.46324,-0.50735,-0.16176,-0.73529,-0.63235,-0.61029,-0.56618,-0.41912,-0.44118,-0.375,-0.24265,-0.58824,-0.58088,-0.42647,-0.54412,-0.28676,-0.44853,-0.27941,0
101,0.0,0.0,-0.30597,-0.22388,-0.41045,-0.52985,-0.43284,-0.79851,-0.45522,-1.0,-0.06716,-0.92537,-0.52985,-0.89552,-0.53731,-0.68657,-0.43284,-0.59701,-0.05224,-0.88806,-0.56716,-0.76866,-0.53731,-0.5597,-0.41791,-0.48507,-0.08955,-0.78358,-0.55224,-0.64179,-0.50746,-0.4403,-0.39552,-0.3806,-0.14925,-0.64179,-0.5,-0.49254,-0.47761,-0.33582,-0.39552,-0.31343,0
102,0.0,0.0,-0.42017,-0.11765,-0.64706,-0.41176,-0.67227,-0.67227,-0.65546,-0.88235,-0.41176,-0.94958,-0.73109,-0.90756,-0.66387,-0.63866,-0.54622,-0.55462,-0.2521,-1.0,-0.62185,-0.86555,-0.53782,-0.55462,-0.41176,-0.5042,-0.10084,-0.96639,-0.47059,-0.77311,-0.38655,-0.47899,-0.2605,-0.46218,0.02521,-0.87395,-0.27731,-0.67227,-0.22689,-0.47059,-0.11765,-0.47059,0
103,0.0,0.0,-0.4486,-0.06542,-0.76636,-0.35514,-0.84112,-0.65421,-0.83178,-0.84112,-0.65421,-0.90654,-0.90654,-0.93458,-0.81308,-0.61682,-0.70093,-0.5514,-0.42991,-0.99065,-0.71963,-0.91589,-0.61682,-0.56075,-0.48598,-0.5514,-0.21495,-1.0,-0.49533,-0.85981,-0.40187,-0.51402,-0.27103,-0.51402,0.01869,-0.95327,-0.27103,-0.80374,-0.2243,-0.5514,-0.1028,-0.56075,0
104,0.0,0.0,-0.43269,0.0,-0.83654,-0.23077,-0.99038,-0.51923,-0.97115,-0.73077,-0.76923,-0.80769,-1.0,-0.85577,-0.85577,-0.54808,-0.74038,-0.5,-0.53846,-0.90385,-0.77885,-0.88462,-0.63462,-0.52885,-0.51923,-0.51923,-0.28846,-0.95192,-0.51923,-0.86538,-0.39423,-0.5,-0.27885,-0.50962,-0.01923,-0.94231,-0.25962,-0.82692,-0.19231,-0.55769,-0.08654,-0.56731,0
105,0.0,0.0,-0.38655,0.04202,-0.78151,-0.12605,-0.98319,-0.35294,-1.0,-0.54622,-0.72269,-0.61345,-0.90756,-0.66387,-0.7563,-0.40336,-0.66387,-0.39496,-0.52101,-0.71429,-0.70588,-0.71429,-0.56303,-0.41176,-0.47899,-0.44538,-0.30252,-0.77311,-0.47899,-0.7395,-0.35294,-0.43697,-0.27731,-0.47059,-0.05882,-0.79832,-0.23529,-0.72269,-0.17647,-0.4958,-0.10924,-0.51261,0
106,0.0,0.0,-0.33333,0.12403,-0.75969,0.02326,-1.0,-0.22481,-0.99225,-0.44186,-0.74419,-0.39535,-0.89147,-0.53488,-0.71318,-0.30233,-0.65891,-0.30233,-0.54264,-0.51163,-0.68992,-0.63566,-0.52713,-0.34884,-0.49612,-0.37984,-0.34109,-0.60465,-0.46512,-0.68992,-0.32558,-0.4031,-0.28682,-0.44186,-0.11628,-0.68217,-0.23256,-0.70543,-0.16279,-0.49612,-0.11628,-0.51163,0
107,0.0,0.0,-0.26923,0.19231,-0.73846,0.08462,-1.0,-0.2,-0.98462,-0.41538,-0.74615,-0.34615,-0.87692,-0.49231,-0.70769,-0.26923,-0.66154,-0.25385,-0.53846,-0.47692,-0.68462,-0.58462,-0.50769,-0.28462,-0.48462,-0.3,-0.33846,-0.56923,-0.45385,-0.66154,-0.30769,-0.35385,-0.27692,-0.36923,-0.12308,-0.66923,-0.23077,-0.69231,-0.13077,-0.45385,-0.09231,-0.46154,0
108,0.0,0.0,-0.27273,0.20455,-0.74242,0.09848,-1.0,-0.18182,-1.0,-0.40152,-0.76515,-0.31818,-0.88636,-0.4697,-0.71212,-0.25758,-0.67424,-0.24242,-0.56061,-0.45455,-0.68939,-0.57576,-0.50758,-0.2803,-0.49242,-0.29545,-0.36364,-0.54545,-0.45455,-0.63636,-0.30303,-0.34091,-0.28788,-0.35606,-0.15909,-0.65152,-0.24242,-0.65909,-0.13636,-0.43939,-0.10606,-0.45455,0
109,0.0,0.0,-0.27612,0.20149,-0.73134,0.08955,-1.0,-0.1791,-0.99254,-0.39552,-0.75373,-0.31343,-0.87313,-0.46269,-0.70149,-0.25373,-0.66418,-0.23134,-0.55224,-0.4403,-0.6791,-0.56716,-0.50746,-0.27612,-0.48507,-0.28358,-0.35075,-0.53731,-0.45522,-0.62687,-0.30597,-0.32836,-0.29104,-0.34328,-0.14179,-0.63433,-0.23881,-0.65672,-0.13433,-0.43284,-0.10448,-0.43284,0
110,0.0,0.0,-0.23913,0.2029,-0.69565,0.12319,-0.97101,-0.13768,-1.0,-0.34783,-0.73188,-0.27536,-0.83333,-0.44928,-0.65942,-0.23913,-0.63768,-0.19565,-0.55072,-0.4058,-0.63768,-0.55072,-0.45652,-0.27536,-0.47826,-0.27536,-0.36957,-0.5,-0.42754,-0.62319,-0.27536,-0.34783,-0.2971,-0.34058,-0.18841,-0.60145,-0.22464,-0.65217,-0.11594,-0.44928,-0.11594,-0.43478,0
111,0.0,0.0,-0.23404,0.19858,-0.69504,0.11348,-0.96454,-0.12766,-1.0,-0.32624,-0.7305,-0.26241,-0.8227,-0.44681,-0.6383,-0.23404,-0.63121,-0.19149,-0.5461,-0.39007,-0.62411,-0.5461,-0.43262,-0.2766,-0.46099,-0.26241,-0.36879,-0.48227,-0.41135,-0.62411,-0.25532,-0.34752,-0.28369,-0.33333,-0.19149,-0.58865,-0.21277,-0.65248,-0.0922,-0.4539,-0.09929,-0.43972,0
